Row ID;City;State;Product ID;Category;Product Name;Quantity;Sales;Cost;Profit
9404;New York City;New York;OFF-ST-10000078;Office Supplies;Tennsco 6- and 18-Compartment Lockers;6;1591,02;1304,6364;286,3836
9408;New York City;New York;TEC-AC-10002842;Technology;WD My Passport Ultra 2TB Portable External Hard Drive;9;1071;899,64;171,36
9409;New York City;New York;FUR-FU-10004864;Furniture;Eldon 500 Class Desk Accessories;1;12,07;8,0869;3,9831
9416;Seattle;Washington;OFF-PA-10001184;Office Supplies;Xerox 1903;3;17,94;9,1494;8,7906
9417;Seattle;Washington;FUR-FU-10002505;Furniture;Eldon 100 Class Desk Accessories;3;10,11;6,8748;3,2352
9423;San Francisco;California;OFF-SU-10004664;Office Supplies;Acme Softgrip Scissors;5;40,7;28,897;11,803
9425;San Francisco;California;TEC-AC-10002167;Technology;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;3;45;40,05;4,95
9427;Seattle;Washington;OFF-AR-10002445;Office Supplies;SANFORD Major Accent Highlighters;5;35,4;21,948;13,452
9428;Buffalo;New York;FUR-FU-10003268;Furniture;Eldon Radial Chair Mat for Low to Medium Pile Carpets;5;199,9;159,92;39,98
9438;Oceanside;California;OFF-PA-10000520;Office Supplies;Xerox 201;2;12,96;6,7392;6,2208
9441;New York City;New York;OFF-PA-10001471;Office Supplies;Strathmore Photo Frame Cards;2;14,62;7,8948;6,7252
9446;Indianapolis;Indiana;OFF-LA-10004484;Office Supplies;Avery 476;3;12,39;6,6906;5,6994
9447;Lawrence;Indiana;OFF-PA-10002245;Office Supplies;Xerox 1895;6;35,88;19,734;16,146
9448;Tulsa;Oklahoma;FUR-FU-10003664;Furniture;Electrix Architect's Clamp-On Swing Arm Lamp, Black;5;477,3;338,883;138,417
9449;Redmond;Washington;OFF-LA-10002195;Office Supplies;Avery 481;4;12,32;6,4064;5,9136
9451;Spokane;Washington;OFF-ST-10004963;Office Supplies;Eldon Gobal File Keepers;9;136,26;130,8096;5,4504
9452;Los Angeles;California;OFF-AP-10002495;Office Supplies;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;3;186,15;130,305;55,845
9454;Los Angeles;California;OFF-SU-10004884;Office Supplies;Acme Galleria Hot Forged Steel Scissors with Colored Handles;3;47,19;33,5049;13,6851
9459;San Francisco;California;OFF-AR-10002135;Office Supplies;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;3;144,6;102,666;41,934
9461;New York City;New York;OFF-PA-10003591;Office Supplies;Southworth 100% Cotton The Best Paper;3;34,44;17,22;17,22
9463;Louisville;Kentucky;FUR-CH-10001854;Furniture;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;2;701,96;533,4896;168,4704
9465;Newark;Delaware;OFF-LA-10004409;Office Supplies;Avery 492;6;17,28;9,3312;7,9488
9466;Seattle;Washington;FUR-FU-10000448;Furniture;Tenex Chairmats For Use With Carpeted Floors;2;31,96;30,362;1,598
9469;New York City;New York;OFF-PA-10001870;Office Supplies;Xerox 202;2;12,96;6,7392;6,2208
9470;New York City;New York;OFF-PA-10004071;Office Supplies;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;2;110,96;57,6992;53,2608
9471;New York City;New York;TEC-PH-10001448;Technology;Anker Astro 15000mAh USB Portable Charger;2;99,98;95,9808;3,9992
9474;New York City;New York;FUR-FU-10004245;Furniture;"Career Cubicle Clock, 8 1/4"", Black";5;101,4;62,868;38,532
9484;Los Angeles;California;OFF-AR-10004757;Office Supplies;Crayola Colored Pencils;6;19,68;13,1856;6,4944
9488;Paterson;New Jersey;OFF-FA-10001561;Office Supplies;Stockwell Push Pins;3;6,54;4,3818;2,1582
9490;Huntsville;Alabama;OFF-AR-10000538;Office Supplies;Boston Model 1800 Electric Pencil Sharpener, Gray;7;197,05;137,935;59,115
9492;San Francisco;California;OFF-AR-10000817;Office Supplies;Manco Dry-Lighter Erasable Highlighter;3;9,12;6,0192;3,1008
9493;Oklahoma City;Oklahoma;OFF-BI-10000756;Office Supplies;Storex DuraTech Recycled Plastic Frosted Binders;9;38,16;19,08;19,08
9494;Broken Arrow;Oklahoma;FUR-TA-10000617;Furniture;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;7;1592,85;1242,423;350,427
9495;Broken Arrow;Oklahoma;OFF-BI-10004364;Office Supplies;Storex Dura Pro Binders;2;11,88;6,534;5,346
9496;Mission Viejo;California;TEC-AC-10004518;Technology;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;6;120;73,2;46,8
9497;Mission Viejo;California;OFF-AP-10002222;Office Supplies;Staple holder;1;8,67;6,3291;2,3409
9498;Greenwood;Indiana;OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";1;4,41;2,3814;2,0286
9499;Greenwood;Indiana;OFF-PA-10000565;Office Supplies;Easy-staple paper;3;167,94;85,6494;82,2906
9500;Greenwood;Indiana;OFF-PA-10003673;Office Supplies;Strathmore Photo Mount Cards;10;67,8;36,612;31,188
9501;Milwaukee;Wisconsin;FUR-FU-10002088;Furniture;Nu-Dell Float Frame 11 x 14 1/2;3;26,94;15,6252;11,3148
9502;San Francisco;California;FUR-FU-10001546;Furniture;Dana Swing-Arm Lamps;3;32,04;24,03;8,01
9503;Rome;New York;OFF-AR-10000614;Office Supplies;Barrel Sharpener;9;32,13;23,7762;8,3538
9504;Rome;New York;OFF-AR-10003190;Office Supplies;Newell 32;1;2,88;2,0736;0,8064
9505;New York City;New York;TEC-PH-10004094;Technology;Motorola L703CM;7;1091,93;818,9475;272,9825
9506;New York City;New York;OFF-PA-10001970;Office Supplies;Xerox 1908;2;111,96;57,0996;54,8604
9507;Dearborn Heights;Michigan;OFF-AR-10002952;Office Supplies;Stanley Contemporary Battery Pencil Sharpeners;2;26,7;19,224;7,476
9508;Dearborn Heights;Michigan;OFF-BI-10004209;Office Supplies;Fellowes Twister Kit, Gray/Clear, 3/pkg;5;40,2;22,11;18,09
9509;Dearborn Heights;Michigan;OFF-AR-10004685;Office Supplies;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;3;13,89;9,3063;4,5837
9510;Dearborn Heights;Michigan;OFF-ST-10000991;Office Supplies;Space Solutions HD Industrial Steel Shelving.;6;689,82;669,1254;20,6946
9511;New York City;New York;OFF-AR-10002399;Office Supplies;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;9;38,34;22,6206;15,7194
9514;Appleton;Wisconsin;TEC-AC-10003033;Technology;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;5;1649,75;1105,3325;544,4175
9520;San Francisco;California;OFF-AP-10000692;Office Supplies;Fellowes Mighty 8 Compact Surge Protector;4;81,08;58,3776;22,7024
9521;Los Angeles;California;OFF-ST-10004180;Office Supplies;Safco Commercial Shelving;2;93,02;89,2992;3,7208
9526;Seattle;Washington;FUR-FU-10003268;Furniture;Eldon Radial Chair Mat for Low to Medium Pile Carpets;5;199,9;159,92;39,98
9531;Seattle;Washington;OFF-PA-10003127;Office Supplies;Easy-staple paper;2;52,76;28,4904;24,2696
9534;New York City;New York;OFF-FA-10000134;Office Supplies;Advantus Push Pins, Aluminum Head;7;40,67;28,0623;12,6077
9535;New York City;New York;OFF-ST-10000636;Office Supplies;Rogers Profile Extra Capacity Storage Tub;2;33,48;32,1408;1,3392
9539;Providence;Rhode Island;OFF-PA-10002659;Office Supplies;Avoid Verbal Orders Carbonless Minifold Book;5;16,9;9,126;7,774
9540;Providence;Rhode Island;OFF-PA-10000157;Office Supplies;Xerox 191;2;39,96;21,1788;18,7812
9546;Columbus;Indiana;TEC-AC-10003433;Technology;Maxell 4.7GB DVD+R 5/Pack;2;1,98;1,089;0,891
9547;Columbus;Indiana;OFF-PA-10000482;Office Supplies;Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate;2;75,88;40,2164;35,6636
9553;Springfield;Virginia;TEC-AC-10000358;Technology;Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB;4;151,96;115,4896;36,4704
9557;Concord;New Hampshire;OFF-PA-10003656;Office Supplies;Xerox 1935;7;184,66;99,7164;84,9436
9565;Los Angeles;California;OFF-PA-10001838;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";2;11,76;5,9976;5,7624
9569;Fremont;Nebraska;TEC-PH-10002293;Technology;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;4;79,96;57,5712;22,3888
9575;Pomona;California;FUR-FU-10001889;Furniture;Ultra Door Pull Handle;3;31,56;21,1452;10,4148
9579;New York City;New York;TEC-PH-10004586;Technology;Wilson SignalBoost 841262 DB PRO Amplifier Kit;3;1079,85;755,895;323,955
9580;New York City;New York;OFF-ST-10001370;Office Supplies;Sensible Storage WireTech Storage Systems;1;70,98;67,431;3,549
9581;New York City;New York;OFF-AR-10001988;Office Supplies;Bulldog Table or Wall-Mount Pencil Sharpener;5;29,95;21,2645;8,6855
9585;Detroit;Michigan;OFF-ST-10000344;Office Supplies;Neat Ideas Personal Hanging Folder Files, Black;4;53,72;39,7528;13,9672
9594;New York City;New York;OFF-PA-10002741;Office Supplies;Xerox 1980;2;8,56;4,708;3,852
9595;New York City;New York;OFF-PA-10003845;Office Supplies;Xerox 1987;2;11,56;5,8956;5,6644
9596;San Jose;California;OFF-AP-10001492;Office Supplies;Acco Six-Outlet Power Strip, 4' Cord Length;3;25,86;19,1364;6,7236
9599;Sacramento;California;FUR-FU-10003464;Furniture;"Seth Thomas 8 1/2"" Cubicle Clock";3;60,84;41,3712;19,4688
9602;Jonesboro;Arkansas;OFF-PA-10001357;Office Supplies;Xerox 1886;5;239,5;124,54;114,96
9603;Virginia Beach;Virginia;OFF-SU-10004737;Office Supplies;Acme Design Stainless Steel Bent Scissors;5;34,2;24,966;9,234
9605;Chesapeake;Virginia;OFF-AP-10003099;Office Supplies;Eureka Hand Vacuum, Bagless;4;197,72;142,3584;55,3616
9608;New York City;New York;OFF-PA-10000007;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";6;21,6;11,664;9,936
9609;New York City;New York;OFF-LA-10000248;Office Supplies;Avery 52;3;11,07;5,8671;5,2029
9610;Los Angeles;California;FUR-FU-10002116;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;4;282,84;263,0412;19,7988
9611;Los Angeles;California;OFF-LA-10002195;Office Supplies;Avery 481;9;27,72;14,4144;13,3056
9612;Jackson;Mississippi;OFF-FA-10000735;Office Supplies;Staples;4;11,68;6,424;5,256
9614;Seattle;Washington;OFF-AP-10002892;Office Supplies;Belkin F5C206VTEL 6 Outlet Surge;1;22,98;16,086;6,894
9615;Seattle;Washington;TEC-AC-10002718;Technology;Belkin Standard 104 key USB Keyboard;7;102,13;86,8105;15,3195
9617;Los Angeles;California;OFF-AR-10002255;Office Supplies;Newell 346;2;5,76;4,0896;1,6704
9628;Detroit;Michigan;OFF-BI-10002049;Office Supplies;UniKeep View Case Binders;3;14,67;7,9218;6,7482
9632;New York City;New York;TEC-PH-10003215;Technology;Jackery Bar Premium Fast-charging Portable Charger;6;179,7;91,647;88,053
9633;Minneapolis;Minnesota;OFF-AP-10004785;Office Supplies;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;8;90,64;51,6648;38,9752
9634;Everett;Massachusetts;TEC-AC-10000865;Technology;WD My Passport Ultra 500GB Portable External Hard Drive;3;177;146,91;30,09
9635;Everett;Massachusetts;OFF-ST-10000615;Office Supplies;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;7;79,45;57,204;22,246
9636;Everett;Massachusetts;FUR-CH-10000749;Furniture;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;9;1628,82;1368,2088;260,6112
9637;Seattle;Washington;FUR-FU-10003553;Furniture;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";2;137,54;82,524;55,016
9638;Seattle;Washington;FUR-TA-10003008;Furniture;Lesro Round Back Collection Coffee Table, End Table;4;730,2;635,274;94,926
9639;Los Angeles;California;OFF-PA-10001846;Office Supplies;Xerox 1899;2;11,56;5,8956;5,6644
9641;Seattle;Washington;OFF-AR-10000390;Office Supplies;Newell Chalk Holder;5;20,65;11,151;9,499
9642;Seattle;Washington;OFF-ST-10000934;Office Supplies;"Contico 72""H Heavy-Duty Storage System";5;204,9;204,9;0
9648;Coon Rapids;Minnesota;OFF-ST-10000877;Office Supplies;Recycled Steel Personal File for Standard File Folders;4;221,16;163,6584;57,5016
9649;Coon Rapids;Minnesota;TEC-PH-10002103;Technology;Jabra SPEAK 410;3;281,97;203,0184;78,9516
9651;Los Angeles;California;OFF-AR-10004269;Office Supplies;Newell 31;9;37,17;26,7624;10,4076
9652;Los Angeles;California;OFF-AP-10000055;Office Supplies;Belkin F9S820V06 8 Outlet Surge;2;64,96;45,472;19,488
9653;Los Angeles;California;FUR-FU-10002937;Furniture;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";6;595,38;297,69;297,69
9656;New York City;New York;FUR-FU-10001876;Furniture;"Computer Room Manger, 14""";3;97,44;62,3616;35,0784
9658;New York City;New York;OFF-AR-10003876;Office Supplies;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;4;13,04;7,3024;5,7376
9660;Pomona;California;OFF-LA-10001982;Office Supplies;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;5;18,75;9,75;9
9662;Santa Barbara;California;TEC-AC-10002134;Technology;Rosewill 107 Normal Keys USB Wired Standard Keyboard;2;26,96;23,1856;3,7744
9664;San Francisco;California;OFF-ST-10001511;Office Supplies;Space Solutions Commercial Steel Shelving;3;193,95;184,2525;9,6975
9665;Riverside;California;OFF-PA-10003953;Office Supplies;Xerox 218;2;12,96;6,7392;6,2208
9666;Los Angeles;California;FUR-FU-10003268;Furniture;Eldon Radial Chair Mat for Low to Medium Pile Carpets;3;119,94;95,952;23,988
9667;Los Angeles;California;FUR-FU-10001847;Furniture;Eldon Image Series Black Desk Accessories;3;12,42;7,9488;4,4712
9669;San Clemente;California;OFF-EN-10004386;Office Supplies;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;3;71,97;35,985;35,985
9670;Decatur;Alabama;OFF-LA-10001569;Office Supplies;Avery 499;3;14,94;8,0676;6,8724
9676;Bakersfield;California;FUR-FU-10001617;Furniture;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";4;41,6;27,456;14,144
9677;Richmond;Indiana;OFF-EN-10003862;Office Supplies;Laser & Ink Jet Business Envelopes;6;64,02;34,5708;29,4492
9678;New York City;New York;OFF-AR-10001573;Office Supplies;American Pencil;3;6,99;4,9629;2,0271
9679;New York City;New York;OFF-SU-10004290;Office Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";1;6,84;4,9932;1,8468
9680;San Francisco;California;OFF-ST-10000046;Office Supplies;Fellowes Super Stor/Drawer Files;2;323,1;261,711;61,389
9682;San Francisco;California;OFF-LA-10004559;Office Supplies;Avery 49;3;8,64;4,4064;4,2336
9683;San Francisco;California;OFF-PA-10003172;Office Supplies;Xerox 1996;6;38,88;20,2176;18,6624
9684;San Francisco;California;FUR-FU-10001473;Furniture;Eldon Executive Woodline II Desk Accessories, Mahogany;8;201,04;146,7592;54,2808
9685;San Francisco;California;OFF-PA-10000232;Office Supplies;Xerox 1975;2;12,96;6,6096;6,3504
9686;Los Angeles;California;TEC-AC-10000682;Technology;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;1;16,59;10,7835;5,8065
9687;San Diego;California;OFF-AR-10003405;Office Supplies;Dixon My First Ticonderoga Pencil, #2;6;35,1;24,921;10,179
9689;Richmond;Virginia;OFF-PA-10001534;Office Supplies;Xerox 230;5;32,4;16,848;15,552
9690;Richmond;Virginia;TEC-PH-10003691;Technology;BlackBerry Q10;4;503,96;377,97;125,99
9691;New York City;New York;OFF-AR-10001545;Office Supplies;Newell 326;4;7,04;4,9984;2,0416
9693;Fairfield;Connecticut;OFF-ST-10001837;Office Supplies;SAFCO Mobile Desk Side File, Wire Frame;11;470,36;348,0664;122,2936
9694;San Francisco;California;OFF-PA-10000551;Office Supplies;Array Memo Cubes;6;31,08;15,8508;15,2292
9695;San Francisco;California;OFF-SU-10001574;Office Supplies;Acme Value Line Scissors;2;7,3;5,11;2,19
9697;Detroit;Michigan;OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;5;491,55;250,6905;240,8595
9699;Inglewood;California;OFF-PA-10004569;Office Supplies;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";3;22,83;12,0999;10,7301
9700;Inglewood;California;OFF-AP-10000027;Office Supplies;Hoover Commercial SteamVac;4;54,32;38,024;16,296
9702;San Luis Obispo;California;OFF-FA-10003059;Office Supplies;Assorted Color Push Pins;2;3,62;2,4254;1,1946
9703;Wilmington;Delaware;OFF-PA-10003256;Office Supplies;Avery Personal Creations Heavyweight Cards;1;11,54;6,0008;5,5392
9704;Wilmington;Delaware;OFF-BI-10003656;Office Supplies;Fellowes PB200 Plastic Comb Binding Machine;5;849,95;458,973;390,977
9705;Wilmington;Delaware;OFF-BI-10002897;Office Supplies;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";3;11,01;5,6151;5,3949
9708;Los Angeles;California;OFF-AR-10000390;Office Supplies;Newell Chalk Holder;3;12,39;6,6906;5,6994
9709;Los Angeles;California;FUR-FU-10003731;Furniture;Eldon Expressions Wood and Plastic Desk Accessories, Oak;2;19,96;14,3712;5,5888
9710;Los Angeles;California;OFF-ST-10002743;Office Supplies;SAFCO Boltless Steel Shelving;3;340,92;337,5108;3,4092
9721;Green Bay;Wisconsin;FUR-FU-10002445;Furniture;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;2;18,96;11,376;7,584
9723;New York City;New York;TEC-AC-10003628;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;3;89,97;50,3832;39,5868
9726;Boise;Idaho;TEC-AC-10001109;Technology;Logitech Trackman Marble Mouse;3;89,97;52,1826;37,7874
9727;Lowell;Massachusetts;OFF-AP-10001293;Office Supplies;Belkin 8 Outlet Surge Protector;7;286,86;206,5392;80,3208
9728;Lowell;Massachusetts;TEC-PH-10004977;Technology;GE 30524EE4;5;979,95;695,7645;284,1855
9729;Lowell;Massachusetts;OFF-SU-10001935;Office Supplies;Staple remover;2;4,36;4,1856;0,1744
9731;Seattle;Washington;OFF-ST-10000046;Office Supplies;Fellowes Super Stor/Drawer Files;5;807,75;654,2775;153,4725
9732;Los Angeles;California;OFF-AR-10003504;Office Supplies;Newell 347;8;34,24;24,3104;9,9296
9733;Hampton;Virginia;FUR-CH-10001797;Furniture;Safco Chair Connectors, 6/Carton;13;500,24;355,1704;145,0696
9734;Hampton;Virginia;OFF-PA-10000246;Office Supplies;Riverleaf Stik-Withit Designer Note Cubes;2;20,12;10,8648;9,2552
9735;Hampton;Virginia;OFF-BI-10001359;Office Supplies;GBC DocuBind TL300 Electric Binding System;1;896,99;475,4047;421,5853
9737;Omaha;Nebraska;TEC-PH-10004667;Technology;Cisco 8x8 Inc. 6753i IP Business Phone System;2;269,98;197,0854;72,8946
9738;Los Angeles;California;OFF-ST-10002615;Office Supplies;Dual Level, Single-Width Filing Carts;2;310,12;229,4888;80,6312
9741;Los Angeles;California;OFF-AP-10001154;Office Supplies;Bionaire Personal Warm Mist Humidifier/Vaporizer;3;140,67;85,8087;54,8613
9742;Burlington;Vermont;FUR-BO-10004834;Furniture;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;5;4404,9;3391,773;1013,127
9743;San Diego;California;OFF-LA-10001074;Office Supplies;Round Specialty Laser Printer Labels;5;62,65;33,2045;29,4455
9744;Newark;Delaware;OFF-LA-10001641;Office Supplies;Avery 518;3;9,45;4,914;4,536
9750;Dover;New Hampshire;TEC-AC-10002567;Technology;Logitech G602 Wireless Gaming Mouse;2;159,98;102,3872;57,5928
9754;Richmond;Virginia;OFF-LA-10000476;Office Supplies;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;2;8,26;4,4604;3,7996
9755;Richmond;Virginia;OFF-BI-10001679;Office Supplies;GBC Instant Index System for Binding Systems;2;17,76;8,88;8,88
9756;Richmond;Virginia;OFF-ST-10001128;Office Supplies;Carina Mini System Audio Rack, Model AR050B;3;332,94;322,9518;9,9882
9757;Richmond;Virginia;FUR-TA-10002533;Furniture;BPI Conference Tables;2;292,1;233,68;58,42
9758;Richmond;Virginia;TEC-PH-10004006;Technology;Panasonic KX - TS880B Telephone;5;206,1;150,453;55,647
9759;Richmond;Virginia;OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";4;17,64;9,5256;8,1144
9761;Springdale;Arkansas;OFF-AR-10000657;Office Supplies;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;2;4,3;2,881;1,419
9762;Seattle;Washington;TEC-AC-10000736;Technology;Logitech G600 MMO Gaming Mouse;3;239,97;153,5808;86,3892
9763;Seattle;Washington;OFF-AP-10001293;Office Supplies;Belkin 8 Outlet Surge Protector;2;81,96;59,0112;22,9488
9764;Seattle;Washington;OFF-SU-10000157;Office Supplies;Compact Automatic Electric Letter Opener;2;238,62;233,8476;4,7724
9766;Middletown;Connecticut;OFF-BI-10001757;Office Supplies;Pressboard Hanging Data Binders for Unburst Sheets;2;9,84;5,1168;4,7232
9767;Middletown;Connecticut;OFF-PA-10002137;Office Supplies;Southworth 100% Résumé Paper, 24lb.;1;7,78;4,279;3,501
9768;Grand Rapids;Michigan;OFF-BI-10000088;Office Supplies;GBC Imprintable Covers;5;54,9;27,999;26,901
9769;San Francisco;California;OFF-PA-10000380;Office Supplies;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";6;50,04;25,02;25,02
